"ISIR_Field","Discrepancy_Evaluation_Script","Additional_Doc_Req_Script","Required_Documents_Script","Aid_Year","Additional_Doc_Req_Msg","Manual_Discrepancy_Clear_Req","Description"
"PROCESSING_REJECTREASONCODE44","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE45","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE46","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE47","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE48","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE49","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE5","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE50","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE51","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE52","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE53","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE54","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE55","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE6","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE7","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE8","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REJECTREASONCODE9","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_REPROCESSEDREASONCODE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_STUDENTLASTNAMESSNCHANGEFLAG","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_STUDENTSPOUSESSAMATCHSTATUS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_STUDENTSSACITIZENSHIPFLAGRESULTS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_STUDENTSSAMATCHSTATUS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_USEUSERPROVIDEDDATAONLY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_VAMATCHFLAG","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"PROCESSING_VERIFICATIONSELECTIONCHANGEFLAG","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_ADJUSTEDGROSSINCOME_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_EDUCATIONALCREDITS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_FILINGSTATUSCODE_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_IRADEDUCTIBLEANDPAYMENTS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_IRSRESPONSECODE_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_NUMBEROFDEPENDENTS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_NUMBEROFEXEMPTIONS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_RETURNEDTAXYEAR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_SCHEDULEAINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_SCHEDULEBINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_SCHEDULECNETPROFITLOSS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_SCHEDULEDINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_SCHEDULEEINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_SCHEDULEFINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_SCHEDULEHINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_TAXEXEMPTINTEREST_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_TOTALINCOMEEARNEDAMOUNT_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_TOTALTAXPAIDAMOUNT_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_UNTAXEDIRADISTRIBUTIONS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSEFTIM_UNTAXEDPENSIONSAMOUNT_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_ADJUSTEDGROSSINCOME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_CITY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_CONSENTTORETRIEVEANDDISCLOSEFTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_COUNTRY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_DATEOFBIRTH","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_DEDUCTIBLEPAYMENTSTOIRAKEOGHOTHER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_EDUCATIONCREDITS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_EMAILADDRESS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_FILED1040OR1040NR","isir/discrepancy/2025/SPOUSEFILED1040OR1040NR/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_FILEDNONUSTAXRETURN","isir/discrepancy/2025/SPOUSEFILEDNONUSTAXRETURN/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_FILEDSCHEDULEABDEFORH","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_FIRSTNAME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_FOREIGNEARNEDINCOMEEXCLUSION","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_INCOMEEARNEDFROMWORK","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_INCOMETAXPAID","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_IRAROLLOVER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_ITIN","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_LASTNAME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_MIDDLENAME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_PENSIONROLLOVER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_PHONENUMBER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_SCHEDULECAMOUNT","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_SIGNATURE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_SIGNATUREDATE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_SOCIALSECURITYNUMBER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_STATE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_STREETADDRESS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_SUFFIX","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_TAXEXEMPTINTERESTINCOME","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_TAXRETURNFILINGSTATUS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_UNTAXEDPORTIONSOFIRADISTRIBUTIONS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_UNTAXEDPORTIONSOFPENSIONS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"SPOUSE_ZIPCODE","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_ADJUSTEDGROSSINCOME_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_EDUCATIONALCREDITS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_FILINGSTATUSCODE_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_FTILABELSTART","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_IRADEDUCTIBLEANDPAYMENTS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_IRSRESPONSECODE_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_NUMBEROFDEPENDENTS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_NUMBEROFEXEMPTIONS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_RETURNEDTAXYEAR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_SCHEDULEAINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_SCHEDULEBINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_SCHEDULECNETPROFITLOSS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_SCHEDULEDINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_SCHEDULEEINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_SCHEDULEFINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_SCHEDULEHINDICATOR_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_TAXEXEMPTINTEREST_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_TOTALINCOMEEARNEDAMOUNT_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_TOTALTAXPAIDAMOUNT_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_UNTAXEDIRADISTRIBUTIONS_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENTFTIM_UNTAXEDPENSIONSAMOUNT_FTI","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_ACTIVEDUTY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_ADJUSTEDGROSSINCOME","isir/discrepancy/2025/2425DiscrepEvalUpdate/2425DiscrepEvalUpdate.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_ANUMBER","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_CHILDOROTHERDEPENDENTS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_CHILDSUPPORTRECEIVED","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_CITIZENSHIPSTATUS","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_CITY","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_COLLEGE1","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_COLLEGE10","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_COLLEGE11","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_COLLEGE12","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
"STUDENT_COLLEGE13","isir/discrepancy/2018/STUDENTSOTHERUNTAXEDINCOME/DiscrepancyEvaluationScript.groovy","","","2024-2025","","false","Insert a description here"
