"Code_Number","Aid_Year","ISIR_Field_Name"
"185","2024-2025","NSLDS_LOANCONTACTTYPE6"
"185","2024-2025","NSLDS_LOANTYPECODE1"
"185","2024-2025","NSLDS_LOANTYPECODE2"
"185","2024-2025","NSLDS_LOANTYPECODE3"
"185","2024-2025","NSLDS_LOANTYPECODE4"
"185","2024-2025","NSLDS_LOANTYPECODE5"
"185","2024-2025","NSLDS_LOANTYPECODE6"
"186","2024-2025","NSLDS_LOANCONTACTTYPE1"
"186","2024-2025","NSLDS_LOANCONTACTTYPE2"
"186","2024-2025","NSLDS_LOANCONTACTTYPE3"
"186","2024-2025","NSLDS_LOANCONTACTTYPE4"
"186","2024-2025","NSLDS_LOANCONTACTTYPE5"
"186","2024-2025","NSLDS_LOANCONTACTTYPE6"
"186","2024-2025","NSLDS_LOANTYPECODE1"
"186","2024-2025","NSLDS_LOANTYPECODE2"
"186","2024-2025","NSLDS_LOANTYPECODE3"
"186","2024-2025","NSLDS_LOANTYPECODE4"
"186","2024-2025","NSLDS_LOANTYPECODE5"
"186","2024-2025","NSLDS_LOANTYPECODE6"
"187","2024-2025","NSLDS_LOANCONTACTTYPE1"
"187","2024-2025","NSLDS_LOANCONTACTTYPE2"
"187","2024-2025","NSLDS_LOANCONTACTTYPE3"
"187","2024-2025","NSLDS_LOANCONTACTTYPE4"
"187","2024-2025","NSLDS_LOANCONTACTTYPE5"
"187","2024-2025","NSLDS_LOANCONTACTTYPE6"
"187","2024-2025","NSLDS_LOANTYPECODE1"
"187","2024-2025","NSLDS_LOANTYPECODE2"
"187","2024-2025","NSLDS_LOANTYPECODE3"
"187","2024-2025","NSLDS_LOANTYPECODE4"
"187","2024-2025","NSLDS_LOANTYPECODE5"
"187","2024-2025","NSLDS_LOANTYPECODE6"
"188","2024-2025","NSLDS_LOANCONTACTTYPE1"
"188","2024-2025","NSLDS_LOANCONTACTTYPE2"
"188","2024-2025","NSLDS_LOANCONTACTTYPE3"
"188","2024-2025","NSLDS_LOANCONTACTTYPE4"
"188","2024-2025","NSLDS_LOANCONTACTTYPE5"
"188","2024-2025","NSLDS_LOANCONTACTTYPE6"
"188","2024-2025","NSLDS_LOANTYPECODE1"
"188","2024-2025","NSLDS_LOANTYPECODE2"
"188","2024-2025","NSLDS_LOANTYPECODE3"
"188","2024-2025","NSLDS_LOANTYPECODE4"
"188","2024-2025","NSLDS_LOANTYPECODE5"
"188","2024-2025","NSLDS_LOANTYPECODE6"
"189","2024-2025","NSLDS_LOANCONTACTTYPE1"
"189","2024-2025","NSLDS_LOANCONTACTTYPE2"
"189","2024-2025","NSLDS_LOANCONTACTTYPE3"
"189","2024-2025","NSLDS_LOANCONTACTTYPE4"
"189","2024-2025","NSLDS_LOANCONTACTTYPE5"
"189","2024-2025","NSLDS_LOANCONTACTTYPE6"
"189","2024-2025","NSLDS_LOANTYPECODE1"
"189","2024-2025","NSLDS_LOANTYPECODE2"
"189","2024-2025","NSLDS_LOANTYPECODE3"
"189","2024-2025","NSLDS_LOANTYPECODE4"
"189","2024-2025","NSLDS_LOANTYPECODE5"
"189","2024-2025","NSLDS_LOANTYPECODE6"
"190","2024-2025","NSLDS_LOANCONTACTTYPE1"
"190","2024-2025","NSLDS_LOANCONTACTTYPE2"
"190","2024-2025","NSLDS_LOANCONTACTTYPE3"
"190","2024-2025","NSLDS_LOANCONTACTTYPE4"
"190","2024-2025","NSLDS_LOANCONTACTTYPE5"
"190","2024-2025","NSLDS_LOANCONTACTTYPE6"
"190","2024-2025","NSLDS_LOANTYPECODE1"
"190","2024-2025","NSLDS_LOANTYPECODE2"
"190","2024-2025","NSLDS_LOANTYPECODE3"
"190","2024-2025","NSLDS_LOANTYPECODE4"
"190","2024-2025","NSLDS_LOANTYPECODE5"
"190","2024-2025","NSLDS_LOANTYPECODE6"
"191","2024-2025","NSLDS_LOANCONTACTTYPE1"
"191","2024-2025","NSLDS_LOANCONTACTTYPE2"
"191","2024-2025","NSLDS_LOANCONTACTTYPE3"
"191","2024-2025","NSLDS_LOANCONTACTTYPE4"
"191","2024-2025","NSLDS_LOANCONTACTTYPE5"
"191","2024-2025","NSLDS_LOANCONTACTTYPE6"
"191","2024-2025","NSLDS_LOANTYPECODE1"
"191","2024-2025","NSLDS_LOANTYPECODE2"
"191","2024-2025","NSLDS_LOANTYPECODE3"
"191","2024-2025","NSLDS_LOANTYPECODE4"
"191","2024-2025","NSLDS_LOANTYPECODE5"
"191","2024-2025","NSLDS_LOANTYPECODE6"
"192","2024-2025","NSLDS_LOANCONTACTTYPE1"
"192","2024-2025","NSLDS_LOANCONTACTTYPE2"
"192","2024-2025","NSLDS_LOANCONTACTTYPE3"
"192","2024-2025","NSLDS_LOANCONTACTTYPE4"
"192","2024-2025","NSLDS_LOANCONTACTTYPE5"
"192","2024-2025","NSLDS_LOANCONTACTTYPE6"
"192","2024-2025","NSLDS_LOANTYPECODE1"
"192","2024-2025","NSLDS_LOANTYPECODE2"
"192","2024-2025","NSLDS_LOANTYPECODE3"
"192","2024-2025","NSLDS_LOANTYPECODE4"
"192","2024-2025","NSLDS_LOANTYPECODE5"
"192","2024-2025","NSLDS_LOANTYPECODE6"
"193","2024-2025","NSLDS_LOANCONTACTTYPE1"
"193","2024-2025","NSLDS_LOANCONTACTTYPE2"
"193","2024-2025","NSLDS_LOANCONTACTTYPE3"
"193","2024-2025","NSLDS_LOANCONTACTTYPE4"
"193","2024-2025","NSLDS_LOANCONTACTTYPE5"
"193","2024-2025","NSLDS_LOANCONTACTTYPE6"
"193","2024-2025","NSLDS_LOANTYPECODE1"
"193","2024-2025","NSLDS_LOANTYPECODE2"
"193","2024-2025","NSLDS_LOANTYPECODE3"
"193","2024-2025","NSLDS_LOANTYPECODE4"
"193","2024-2025","NSLDS_LOANTYPECODE5"
"193","2024-2025","NSLDS_LOANTYPECODE6"
"194","2024-2025","NSLDS_LOANCONTACTTYPE1"
"194","2024-2025","NSLDS_LOANCONTACTTYPE2"
"194","2024-2025","NSLDS_LOANCONTACTTYPE3"
"194","2024-2025","NSLDS_LOANCONTACTTYPE4"
"194","2024-2025","NSLDS_LOANCONTACTTYPE5"
"194","2024-2025","NSLDS_LOANCONTACTTYPE6"
"194","2024-2025","NSLDS_LOANTYPECODE1"
"194","2024-2025","NSLDS_LOANTYPECODE2"
"194","2024-2025","NSLDS_LOANTYPECODE3"
"194","2024-2025","NSLDS_LOANTYPECODE4"
"194","2024-2025","NSLDS_LOANTYPECODE5"
"194","2024-2025","NSLDS_LOANTYPECODE6"
"195","2024-2025","NSLDS_LOANCONTACTTYPE1"
"195","2024-2025","NSLDS_LOANCONTACTTYPE2"
"195","2024-2025","NSLDS_LOANCONTACTTYPE3"
"195","2024-2025","NSLDS_LOANCONTACTTYPE4"
"195","2024-2025","NSLDS_LOANCONTACTTYPE5"
"195","2024-2025","NSLDS_LOANCONTACTTYPE6"
"195","2024-2025","NSLDS_LOANTYPECODE1"
"195","2024-2025","NSLDS_LOANTYPECODE2"
"195","2024-2025","NSLDS_LOANTYPECODE3"
"195","2024-2025","NSLDS_LOANTYPECODE4"
"195","2024-2025","NSLDS_LOANTYPECODE5"
"195","2024-2025","NSLDS_LOANTYPECODE6"
"196","2024-2025","NSLDS_LOANCONTACTTYPE1"
"196","2024-2025","NSLDS_LOANCONTACTTYPE2"
"196","2024-2025","NSLDS_LOANCONTACTTYPE3"
"196","2024-2025","NSLDS_LOANCONTACTTYPE4"
"196","2024-2025","NSLDS_LOANCONTACTTYPE5"
"196","2024-2025","NSLDS_LOANCONTACTTYPE6"
"196","2024-2025","NSLDS_LOANTYPECODE1"
"196","2024-2025","NSLDS_LOANTYPECODE2"
"196","2024-2025","NSLDS_LOANTYPECODE3"
"196","2024-2025","NSLDS_LOANTYPECODE4"
"196","2024-2025","NSLDS_LOANTYPECODE5"
"196","2024-2025","NSLDS_LOANTYPECODE6"
"197","2024-2025","NSLDS_LOANCONTACTTYPE1"
"197","2024-2025","NSLDS_LOANCONTACTTYPE2"
"197","2024-2025","NSLDS_LOANCONTACTTYPE3"
"197","2024-2025","NSLDS_LOANCONTACTTYPE4"
"197","2024-2025","NSLDS_LOANCONTACTTYPE5"
"197","2024-2025","NSLDS_LOANCONTACTTYPE6"
"197","2024-2025","NSLDS_LOANTYPECODE1"
"197","2024-2025","NSLDS_LOANTYPECODE2"
"197","2024-2025","NSLDS_LOANTYPECODE3"
"197","2024-2025","NSLDS_LOANTYPECODE4"
"197","2024-2025","NSLDS_LOANTYPECODE5"
"197","2024-2025","NSLDS_LOANTYPECODE6"
"198","2024-2025","NSLDS_LOANCONTACTTYPE1"
"198","2024-2025","NSLDS_LOANCONTACTTYPE2"
"198","2024-2025","NSLDS_LOANCONTACTTYPE3"
"198","2024-2025","NSLDS_LOANCONTACTTYPE4"
"198","2024-2025","NSLDS_LOANCONTACTTYPE5"
"198","2024-2025","NSLDS_LOANCONTACTTYPE6"
"198","2024-2025","NSLDS_LOANTYPECODE1"
"198","2024-2025","NSLDS_LOANTYPECODE2"
"198","2024-2025","NSLDS_LOANTYPECODE3"
"198","2024-2025","NSLDS_LOANTYPECODE4"
"198","2024-2025","NSLDS_LOANTYPECODE5"
"198","2024-2025","NSLDS_LOANTYPECODE6"
"199","2024-2025","NSLDS_LOANCONTACTTYPE1"
"199","2024-2025","NSLDS_LOANCONTACTTYPE2"
"199","2024-2025","NSLDS_LOANCONTACTTYPE3"
"199","2024-2025","NSLDS_LOANCONTACTTYPE4"
"199","2024-2025","NSLDS_LOANCONTACTTYPE5"
"199","2024-2025","NSLDS_LOANCONTACTTYPE6"
"199","2024-2025","NSLDS_LOANTYPECODE1"
"199","2024-2025","NSLDS_LOANTYPECODE2"
"199","2024-2025","NSLDS_LOANTYPECODE3"
"199","2024-2025","NSLDS_LOANTYPECODE4"
"199","2024-2025","NSLDS_LOANTYPECODE5"
"199","2024-2025","NSLDS_LOANTYPECODE6"
"200","2024-2025","NSLDS_LOANCONTACTTYPE1"
"200","2024-2025","NSLDS_LOANCONTACTTYPE2"
"200","2024-2025","NSLDS_LOANCONTACTTYPE3"
"200","2024-2025","NSLDS_LOANCONTACTTYPE4"
"200","2024-2025","NSLDS_LOANCONTACTTYPE5"
"200","2024-2025","NSLDS_LOANCONTACTTYPE6"
"200","2024-2025","NSLDS_LOANTYPECODE1"
"200","2024-2025","NSLDS_LOANTYPECODE2"
"200","2024-2025","NSLDS_LOANTYPECODE3"
"200","2024-2025","NSLDS_LOANTYPECODE4"
"200","2024-2025","NSLDS_LOANTYPECODE5"
"200","2024-2025","NSLDS_LOANTYPECODE6"
"201","2024-2025","NSLDS_LOANCONTACTTYPE1"
"201","2024-2025","NSLDS_LOANCONTACTTYPE2"
"201","2024-2025","NSLDS_LOANCONTACTTYPE3"
"201","2024-2025","NSLDS_LOANCONTACTTYPE4"
"201","2024-2025","NSLDS_LOANCONTACTTYPE5"
"201","2024-2025","NSLDS_LOANCONTACTTYPE6"
"201","2024-2025","NSLDS_LOANTYPECODE1"
"201","2024-2025","NSLDS_LOANTYPECODE2"
"201","2024-2025","NSLDS_LOANTYPECODE3"
"201","2024-2025","NSLDS_LOANTYPECODE4"
"201","2024-2025","NSLDS_LOANTYPECODE5"
"201","2024-2025","NSLDS_LOANTYPECODE6"
"202","2024-2025","NSLDS_LOANCONTACTTYPE1"
"202","2024-2025","NSLDS_LOANCONTACTTYPE2"
"202","2024-2025","NSLDS_LOANCONTACTTYPE3"
"202","2024-2025","NSLDS_LOANCONTACTTYPE4"
"202","2024-2025","NSLDS_LOANCONTACTTYPE5"
"202","2024-2025","NSLDS_LOANCONTACTTYPE6"
"202","2024-2025","NSLDS_LOANTYPECODE1"
"202","2024-2025","NSLDS_LOANTYPECODE2"
"202","2024-2025","NSLDS_LOANTYPECODE3"
"202","2024-2025","NSLDS_LOANTYPECODE4"
"202","2024-2025","NSLDS_LOANTYPECODE5"
"202","2024-2025","NSLDS_LOANTYPECODE6"
"203","2024-2025","NSLDS_LOANCONTACTTYPE1"
"203","2024-2025","NSLDS_LOANCONTACTTYPE2"
"203","2024-2025","NSLDS_LOANCONTACTTYPE3"
"203","2024-2025","NSLDS_LOANCONTACTTYPE4"
"203","2024-2025","NSLDS_LOANCONTACTTYPE5"
"203","2024-2025","NSLDS_LOANCONTACTTYPE6"
"203","2024-2025","NSLDS_LOANTYPECODE1"
"203","2024-2025","NSLDS_LOANTYPECODE2"
"203","2024-2025","NSLDS_LOANTYPECODE3"
"203","2024-2025","NSLDS_LOANTYPECODE4"
"203","2024-2025","NSLDS_LOANTYPECODE5"
"203","2024-2025","NSLDS_LOANTYPECODE6"
"204","2024-2025","NSLDS_LOANCONTACTTYPE1"
"204","2024-2025","NSLDS_LOANCONTACTTYPE2"
"204","2024-2025","NSLDS_LOANCONTACTTYPE3"
"204","2024-2025","NSLDS_LOANCONTACTTYPE4"
"204","2024-2025","NSLDS_LOANCONTACTTYPE5"
"204","2024-2025","NSLDS_LOANCONTACTTYPE6"
"204","2024-2025","NSLDS_LOANTYPECODE1"
"204","2024-2025","NSLDS_LOANTYPECODE2"
"204","2024-2025","NSLDS_LOANTYPECODE3"
"204","2024-2025","NSLDS_LOANTYPECODE4"
"204","2024-2025","NSLDS_LOANTYPECODE5"
"204","2024-2025","NSLDS_LOANTYPECODE6"
"205","2024-2025","NSLDS_LOANCONTACTTYPE1"
"205","2024-2025","NSLDS_LOANCONTACTTYPE2"
"205","2024-2025","NSLDS_LOANCONTACTTYPE3"
"205","2024-2025","NSLDS_LOANCONTACTTYPE4"
"205","2024-2025","NSLDS_LOANCONTACTTYPE5"
"205","2024-2025","NSLDS_LOANCONTACTTYPE6"
"205","2024-2025","NSLDS_LOANTYPECODE1"
"205","2024-2025","NSLDS_LOANTYPECODE2"
"205","2024-2025","NSLDS_LOANTYPECODE3"
"205","2024-2025","NSLDS_LOANTYPECODE4"
"205","2024-2025","NSLDS_LOANTYPECODE5"
"205","2024-2025","NSLDS_LOANTYPECODE6"
"206","2024-2025","NSLDS_LOANCONTACTTYPE1"
"206","2024-2025","NSLDS_LOANCONTACTTYPE2"
"206","2024-2025","NSLDS_LOANCONTACTTYPE3"
"206","2024-2025","NSLDS_LOANCONTACTTYPE4"
"206","2024-2025","NSLDS_LOANCONTACTTYPE5"
"206","2024-2025","NSLDS_LOANCONTACTTYPE6"
"206","2024-2025","NSLDS_LOANTYPECODE1"
"206","2024-2025","NSLDS_LOANTYPECODE2"
"206","2024-2025","NSLDS_LOANTYPECODE3"
"206","2024-2025","NSLDS_LOANTYPECODE4"
"206","2024-2025","NSLDS_LOANTYPECODE5"
"206","2024-2025","NSLDS_LOANTYPECODE6"
"207","2024-2025","NSLDS_LOANCONTACTTYPE1"
"207","2024-2025","NSLDS_LOANCONTACTTYPE2"
"207","2024-2025","NSLDS_LOANCONTACTTYPE3"
"207","2024-2025","NSLDS_LOANCONTACTTYPE4"
"207","2024-2025","NSLDS_LOANCONTACTTYPE5"
"207","2024-2025","NSLDS_LOANCONTACTTYPE6"
"207","2024-2025","NSLDS_LOANTYPECODE1"
"207","2024-2025","NSLDS_LOANTYPECODE2"
"207","2024-2025","NSLDS_LOANTYPECODE3"
"207","2024-2025","NSLDS_LOANTYPECODE4"
"207","2024-2025","NSLDS_LOANTYPECODE5"
"207","2024-2025","NSLDS_LOANTYPECODE6"
"208","2024-2025","NSLDS_LOANCONTACTTYPE1"
"208","2024-2025","NSLDS_LOANCONTACTTYPE2"
"208","2024-2025","NSLDS_LOANCONTACTTYPE3"
"208","2024-2025","NSLDS_LOANCONTACTTYPE4"
"208","2024-2025","NSLDS_LOANCONTACTTYPE5"
"208","2024-2025","NSLDS_LOANCONTACTTYPE6"
"208","2024-2025","NSLDS_LOANTYPECODE1"
"208","2024-2025","NSLDS_LOANTYPECODE2"
"208","2024-2025","NSLDS_LOANTYPECODE3"
"208","2024-2025","NSLDS_LOANTYPECODE4"
"208","2024-2025","NSLDS_LOANTYPECODE5"
"208","2024-2025","NSLDS_LOANTYPECODE6"
"209","2024-2025","NSLDS_LOANCONTACTTYPE1"
"209","2024-2025","NSLDS_LOANCONTACTTYPE2"
"209","2024-2025","NSLDS_LOANCONTACTTYPE3"
"209","2024-2025","NSLDS_LOANCONTACTTYPE4"
"209","2024-2025","NSLDS_LOANCONTACTTYPE5"
"209","2024-2025","NSLDS_LOANCONTACTTYPE6"
"209","2024-2025","NSLDS_LOANTYPECODE1"
"209","2024-2025","NSLDS_LOANTYPECODE2"
"209","2024-2025","NSLDS_LOANTYPECODE3"
"209","2024-2025","NSLDS_LOANTYPECODE4"
"209","2024-2025","NSLDS_LOANTYPECODE5"
"209","2024-2025","NSLDS_LOANTYPECODE6"
"210","2024-2025","NSLDS_LOANCONTACTTYPE1"
"210","2024-2025","NSLDS_LOANCONTACTTYPE2"
"210","2024-2025","NSLDS_LOANCONTACTTYPE3"
"210","2024-2025","NSLDS_LOANCONTACTTYPE4"
"210","2024-2025","NSLDS_LOANCONTACTTYPE5"
"210","2024-2025","NSLDS_LOANCONTACTTYPE6"
"210","2024-2025","NSLDS_LOANTYPECODE1"
"210","2024-2025","NSLDS_LOANTYPECODE2"
"210","2024-2025","NSLDS_LOANTYPECODE3"
"210","2024-2025","NSLDS_LOANTYPECODE4"
"210","2024-2025","NSLDS_LOANTYPECODE5"
"210","2024-2025","NSLDS_LOANTYPECODE6"
"211","2024-2025","NSLDS_LOANCONTACTTYPE1"
"211","2024-2025","NSLDS_LOANCONTACTTYPE2"
"211","2024-2025","NSLDS_LOANCONTACTTYPE3"
"211","2024-2025","NSLDS_LOANCONTACTTYPE4"
"211","2024-2025","NSLDS_LOANCONTACTTYPE5"
"211","2024-2025","NSLDS_LOANCONTACTTYPE6"
"211","2024-2025","NSLDS_LOANTYPECODE1"
"211","2024-2025","NSLDS_LOANTYPECODE2"
"211","2024-2025","NSLDS_LOANTYPECODE3"
"211","2024-2025","NSLDS_LOANTYPECODE4"
"211","2024-2025","NSLDS_LOANTYPECODE5"
"211","2024-2025","NSLDS_LOANTYPECODE6"
"212","2024-2025","NSLDS_LOANCONTACTTYPE1"
"212","2024-2025","NSLDS_LOANCONTACTTYPE2"
"212","2024-2025","NSLDS_LOANCONTACTTYPE3"
"212","2024-2025","NSLDS_LOANCONTACTTYPE4"
"212","2024-2025","NSLDS_LOANCONTACTTYPE5"
"212","2024-2025","NSLDS_LOANCONTACTTYPE6"
"212","2024-2025","NSLDS_LOANTYPECODE1"
"212","2024-2025","NSLDS_LOANTYPECODE2"
"212","2024-2025","NSLDS_LOANTYPECODE3"
"212","2024-2025","NSLDS_LOANTYPECODE4"
"212","2024-2025","NSLDS_LOANTYPECODE5"
"212","2024-2025","NSLDS_LOANTYPECODE6"
"213","2024-2025","NSLDS_LOANCONTACTTYPE1"
"213","2024-2025","NSLDS_LOANCONTACTTYPE2"
"213","2024-2025","NSLDS_LOANCONTACTTYPE3"
"213","2024-2025","NSLDS_LOANCONTACTTYPE4"
"213","2024-2025","NSLDS_LOANCONTACTTYPE5"
"213","2024-2025","NSLDS_LOANCONTACTTYPE6"
"213","2024-2025","NSLDS_LOANTYPECODE1"
"213","2024-2025","NSLDS_LOANTYPECODE2"
"213","2024-2025","NSLDS_LOANTYPECODE3"
"213","2024-2025","NSLDS_LOANTYPECODE4"
"213","2024-2025","NSLDS_LOANTYPECODE5"
"213","2024-2025","NSLDS_LOANTYPECODE6"
"214","2024-2025","NSLDS_LOANCONTACTTYPE1"
"214","2024-2025","NSLDS_LOANCONTACTTYPE2"
"214","2024-2025","NSLDS_LOANCONTACTTYPE3"
"214","2024-2025","NSLDS_LOANCONTACTTYPE4"
"214","2024-2025","NSLDS_LOANCONTACTTYPE5"
"214","2024-2025","NSLDS_LOANCONTACTTYPE6"
"214","2024-2025","NSLDS_LOANTYPECODE1"
"214","2024-2025","NSLDS_LOANTYPECODE2"
"214","2024-2025","NSLDS_LOANTYPECODE3"
"214","2024-2025","NSLDS_LOANTYPECODE4"
"214","2024-2025","NSLDS_LOANTYPECODE5"
"214","2024-2025","NSLDS_LOANTYPECODE6"
"215","2024-2025","NSLDS_LOANCONTACTTYPE1"
"215","2024-2025","NSLDS_LOANCONTACTTYPE2"
"215","2024-2025","NSLDS_LOANCONTACTTYPE3"
"215","2024-2025","NSLDS_LOANCONTACTTYPE4"
"215","2024-2025","NSLDS_LOANCONTACTTYPE5"
"215","2024-2025","NSLDS_LOANCONTACTTYPE6"
"215","2024-2025","NSLDS_LOANTYPECODE1"
"215","2024-2025","NSLDS_LOANTYPECODE2"
"215","2024-2025","NSLDS_LOANTYPECODE3"
"215","2024-2025","NSLDS_LOANTYPECODE4"
"215","2024-2025","NSLDS_LOANTYPECODE5"
"215","2024-2025","NSLDS_LOANTYPECODE6"
"216","2024-2025","NSLDS_LOANCONTACTTYPE1"
"216","2024-2025","NSLDS_LOANCONTACTTYPE2"
"216","2024-2025","NSLDS_LOANCONTACTTYPE3"
"216","2024-2025","NSLDS_LOANCONTACTTYPE4"
"216","2024-2025","NSLDS_LOANCONTACTTYPE5"
"216","2024-2025","NSLDS_LOANCONTACTTYPE6"
"216","2024-2025","NSLDS_LOANTYPECODE1"
"216","2024-2025","NSLDS_LOANTYPECODE2"
"216","2024-2025","NSLDS_LOANTYPECODE3"
"216","2024-2025","NSLDS_LOANTYPECODE4"
"216","2024-2025","NSLDS_LOANTYPECODE5"
"216","2024-2025","NSLDS_LOANTYPECODE6"
"217","2024-2025","NSLDS_LOANCONTACTTYPE1"
"217","2024-2025","NSLDS_LOANCONTACTTYPE2"
"217","2024-2025","NSLDS_LOANCONTACTTYPE3"
"217","2024-2025","NSLDS_LOANCONTACTTYPE4"
"217","2024-2025","NSLDS_LOANCONTACTTYPE5"
"217","2024-2025","NSLDS_LOANCONTACTTYPE6"
"217","2024-2025","NSLDS_LOANTYPECODE1"
"217","2024-2025","NSLDS_LOANTYPECODE2"
"217","2024-2025","NSLDS_LOANTYPECODE3"
"217","2024-2025","NSLDS_LOANTYPECODE4"
"217","2024-2025","NSLDS_LOANTYPECODE5"
"217","2024-2025","NSLDS_LOANTYPECODE6"
"221","2024-2025","NSLDS_PELLOVERPAYMENTCONTACT"
"221","2024-2025","NSLDS_PELLOVERPAYMENTFLAG"
"222","2024-2025","NSLDS_PELLOVERPAYMENTCONTACT"
"222","2024-2025","NSLDS_PELLOVERPAYMENTFLAG"
"223","2024-2025","NSLDS_PELLOVERPAYMENTCONTACT"
"223","2024-2025","NSLDS_PELLOVERPAYMENTFLAG"
"224","2024-2025","NSLDS_PELLOVERPAYMENTCONTACT"
"224","2024-2025","NSLDS_PELLOVERPAYMENTFLAG"
"225","2024-2025","NSLDS_PELLOVERPAYMENTCONTACT"
"225","2024-2025","NSLDS_PELLOVERPAYMENTFLAG"
"226","2024-2025","NSLDS_PELLOVERPAYMENTCONTACT"
"226","2024-2025","NSLDS_PELLOVERPAYMENTFLAG"
"227","2024-2025","NSLDS_FSEOGOVERPAYMENTCONTACT"
"227","2024-2025","NSLDS_FSEOGOVERPAYMENTFLAG"
"228","2024-2025","NSLDS_FSEOGOVERPAYMENTCONTACT"
"228","2024-2025","NSLDS_FSEOGOVERPAYMENTFLAG"
"229","2024-2025","NSLDS_FSEOGOVERPAYMENTCONTACT"
"229","2024-2025","NSLDS_FSEOGOVERPAYMENTFLAG"
"230","2024-2025","NSLDS_FSEOGOVERPAYMENTCONTACT"
"230","2024-2025","NSLDS_FSEOGOVERPAYMENTFLAG"
"231","2024-2025","NSLDS_FSEOGOVERPAYMENTCONTACT"
"231","2024-2025","NSLDS_FSEOGOVERPAYMENTFLAG"
"232","2024-2025","NSLDS_FSEOGOVERPAYMENTCONTACT"
"232","2024-2025","NSLDS_FSEOGOVERPAYMENTFLAG"
"233","2024-2025","NSLDS_PERKINSOVERPAYMENTCONTACT"
"233","2024-2025","NSLDS_PERKINSOVERPAYMENTFLAG"
"234","2024-2025","NSLDS_PERKINSOVERPAYMENTCONTACT"
"234","2024-2025","NSLDS_PERKINSOVERPAYMENTFLAG"
"235","2024-2025","NSLDS_PERKINSOVERPAYMENTCONTACT"
"235","2024-2025","NSLDS_PERKINSOVERPAYMENTFLAG"
"236","2024-2025","NSLDS_PERKINSOVERPAYMENTCONTACT"
"236","2024-2025","NSLDS_PERKINSOVERPAYMENTFLAG"
"237","2024-2025","NSLDS_PERKINSOVERPAYMENTCONTACT"
"237","2024-2025","NSLDS_PERKINSOVERPAYMENTFLAG"
"238","2024-2025","NSLDS_PERKINSOVERPAYMENTCONTACT"
"238","2024-2025","NSLDS_PERKINSOVERPAYMENTFLAG"
"239","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTCONTACT"
"239","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTFLAG"
"240","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTCONTACT"
"240","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTFLAG"
"241","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTCONTACT"
"241","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTFLAG"
"242","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTCONTACT"
"242","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTFLAG"
"243","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTCONTACT"
"243","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTFLAG"
"244","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTCONTACT"
"244","2024-2025","NSLDS_TEACHGRANTOVERPAYMENTFLAG"
"245","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTCONTACT"
"245","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTFLAG"
"246","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTCONTACT"
"246","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTFLAG"
"247","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTCONTACT"
"247","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTFLAG"
"248","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTCONTACT"
"248","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTFLAG"
"249","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTCONTACT"
"249","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTFLAG"
"250","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTCONTACT"
"250","2024-2025","NSLDS_IRAQANDAFGHANISTANSERVICEGRANTOVERPAYMENTFLAG"
"251","2024-2025","NSLDS_DISCHARGEDLOANFLAG"
"252","2024-2025","NSLDS_ACTIVEBANKRUPTCYFLAG"
"253","2024-2025","NSLDS_GRADUATECOMBINEDLOANLIMITFLAG"
"253","2024-2025","NSLDS_GRADUATESUBSIDIZEDLOANLIMITFLAG"
"254","2024-2025","NSLDS_GRADUATECOMBINEDLOANLIMITFLAG"
"254","2024-2025","NSLDS_GRADUATESUBSIDIZEDLOANLIMITFLAG"
"255","2024-2025","NSLDS_GRADUATECOMBINEDLOANLIMITFLAG"
"255","2024-2025","NSLDS_GRADUATESUBSIDIZEDLOANLIMITFLAG"
"256","2024-2025","NSLDS_UNDERGRADUATECOMBINEDLOANLIMITFLAG"
"256","2024-2025","NSLDS_UNDERGRADUATESUBSIDIZEDLOANLIMITFLAG"
"257","2024-2025","NSLDS_UNDERGRADUATECOMBINEDLOANLIMITFLAG"
