"Document_Code","Aid_Year","Attribute_Code","Attribute_Name","Display_Order","Data_Type","Enum_Mapping","Additional_Resolution_Action","Is_Required","Subtype","Field_Start_Date","Field_End_Date","Prev_Document_Code","Prev_Attribute_Code"
"VW-Ind","2023-2024","AC1047","Household Member Relationship(s) to student - 4","18","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1057","College/University Name - 4","19","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1028","Household Member Name - 5","20","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1038","Household Member Age - 5","21","INTEGER","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1048","Household Member Relationship(s) to student - 5","22","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1058","College/University Name - 5","23","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1029","Household Member Name - 6","24","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1039","Household Member Age - 6","25","INTEGER","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1049","Household Member Relationship(s) to student - 6","26","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1059","College/University Name - 6","27","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1030","Household Member Name - 7","28","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1040","Household Member Age - 7","29","INTEGER","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1050","Household Member Relationship(s) to student - 7","30","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1060","College/University Name - 7","31","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1031","Household Member Name - 8","32","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1041","Household Member Age - 8","33","INTEGER","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1051","Household Member Relationship(s) to student - 8","34","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1061","College/University Name - 8","35","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1032","Household Member Name - 9","36","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1042","Household Member Age - 9","37","INTEGER","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1052","Household Member Relationship(s) to student - 9","38","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1062","College/University Name - 9","39","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1033","Household Member Name - 10","40","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1043","Household Member Age - 10","41","INTEGER","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1053","Household Member Relationship(s) to student - 10","42","ENUMERATION","Aunt,Cousin,Daughter,Fiance,God Child,Grandchild,Grandparent,In-law Parent,In-law Sibling,Nephew,Niece,Parent,Self,Sibling,Significant Other,Son,Spouse,Step-Child,Step-Parent,Step-Sibling,Unborn Child,Uncle","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1063","College/University Name - 10","43","STRING","","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1077","Response to whether student successfully used IRS DRT tool to transfer tax information from the tax filer section","44","ENUMERATION","Yes,Blank","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1078","Response to whether student plans to use the IRS DRT tool to transfer tax information from the tax filer section","45","ENUMERATION","Yes,Blank","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1079","Response to whether the IRS DRT tool was not available to transfer tax information from the tax filer section","46","ENUMERATION","Yes,Blank","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1080","Response to whether the student had an ""other"" tax scenario (i.e. amended tax return, granted a filing extension, victim of identity theft or filed a non-IRS tax return) from the tax filer section","47","ENUMERATION","Yes,Blank","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1081","Response if the student is not required and will not file a tax return for this aid year from the tax filer section","48","ENUMERATION","Yes,Blank","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1082","Response if the student was not employed and had no income in the aid year from the non tax filer section","49","ENUMERATION","Yes,Blank","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1083","Response if the student was employed and had income in the aid year from the non tax filer section","50","ENUMERATION","Yes,Blank","return true;","false","","","","",""
"VW-Ind","2023-2024","AC1007","Signature Date","51","DATE","","return true;","true","","","","",""
"VW-Ind","2023-2024","AC1094","Signature Last Name","52","STRING","","docmetadata/AcceptanceCriteria/VW-Ind/2018/AC1094.groovy","true","","","","",""
"W2","2023-2024","AC1008","Social Security Number","1","STRING","","return true;","true","","","","",""
"W2","2023-2024","AC1009","EIN","2","STRING","","return true;","true","Y","","","",""
"W2","2023-2024","AC1010","Box 1 Amount","3","DOUBLE","","docmetadata/AcceptanceCriteria/W2/2024/AC1010.groovy","true","","","","",""
"W2","2023-2024","AC1011","Box 2 Amount","4","DOUBLE","","return true;","true","","","","",""
"W2","2023-2024","AC1085","Box 12a Code","5","ENUMERATION","A,B,C,D,E,F,G,H,J,K,L,M,N,P,Q,R,S,T,V,W,Y,Z,AA,BB,DD,EE,FF","return true;","false","","","","",""
"W2","2023-2024","AC1089","Box 12a Amount","6","DOUBLE","","return true;","false","","","","",""
"W2","2023-2024","AC1086","Box 12b Code","7","ENUMERATION","A,B,C,D,E,F,G,H,J,K,L,M,N,P,Q,R,S,T,V,W,Y,Z,AA,BB,DD,EE,FF","return true;","false","","","","",""
"W2","2023-2024","AC1090","Box 12b Amount","8","DOUBLE","","return true;","false","","","","",""
"W2","2023-2024","AC1087","Box 12c Code","9","ENUMERATION","A,B,C,D,E,F,G,H,J,K,L,M,N,P,Q,R,S,T,V,W,Y,Z,AA,BB,DD,EE,FF","return true;","false","","","","",""
"W2","2023-2024","AC1091","Box 12c Amount","10","DOUBLE","","return true;","false","","","","",""
"W2","2023-2024","AC1088","Box 12d Code","11","ENUMERATION","A,B,C,D,E,F,G,H,J,K,L,M,N,P,Q,R,S,T,V,W,Y,Z,AA,BB,DD,EE,FF","return true;","false","","","","",""
"W2","2023-2024","AC1092","Box 12d Amount","12","DOUBLE","","return true;","false","","","","",""
"W2","2023-2024","AC1012","Tax Calendar Year","13","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"1040","2024-2025","AC1084","Tax Form Type","1","ENUMERATION","1040,1040A,1040EZ,1040NR,Foreign Tax Return,U.S. Territory Tax Return","return true;","true","","","","",""
"1040","2024-2025","AC1015","Adjusted Gross Income (Line 11 - 1040)","2","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1120","Income earned from work (Line 1z + Schedule 1: Lines 3 + 6)","3","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1016","Taxes Paid (Line 22 minus Schedule 2, Line 2 - 1040)","4","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1017","Untaxed IRA Distribution and Pension total ((Line 4a - 4b; if negative, use zero) + (Line 5a - 5b; if negative, use zero) - 1040)","5","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1019","IRA Deduction (Line 16 + 20 of Schedule 1 - 1040)","6","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1020","Tax-Exempt Interest (Line 2a - 1040)","7","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1021","Education Credits (Line 3 of Schedule 3-1040)","8","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1121","Foreign income exempt from federal taxation (Schedule 1: Line 8d)","9","DOUBLE","","return true;","true","","","","",""
"1040","2024-2025","AC1118","Filing Status","10","ENUMERATION","Single,Married-Filed Joint Return,Married-Filed Separate Return,Head of Household,Qualifying Surviving Spouse","docmetadata/AcceptanceCriteria/1040x/2025/AC1118.groovy","true","","","","",""
"1040","2024-2025","AC1007","Signature Date","11","DATE","","return true;","true","","","","",""
"1040x","2024-2025","AC1084","Tax Form Type","1","ENUMERATION","1040,1040A,1040EZ,1040NR,Foreign Tax Return,U.S. Territory Tax Return","return true;","true","","","","",""
"1040x","2024-2025","AC1015","Adjusted Gross Income (Line 11 - 1040)","2","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1120","Income earned from work (Line 1z + Schedule 1: Lines 3 + 6)","3","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1016","Taxes Paid (Line 22 minus Schedule 2, Line 2 - 1040)","4","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1017","Untaxed IRA Distribution and Pension total ((Line 4a - 4b; if negative, use zero) + (Line 5a - 5b; if negative, use zero) - 1040)","5","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1019","IRA Deduction (Line 16 + 20 of Schedule 1 - 1040)","6","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1020","Tax-Exempt Interest","7","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1021","Education Credits (Line 3 of Schedule 3-1040)","8","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1121","Foreign income exempt from federal taxation (Schedule 1: Line 8d)","9","DOUBLE","","return true;","true","","","","",""
"1040x","2024-2025","AC1118","Filing Status","10","ENUMERATION","Single,Married-Filed Joint Return,Married-Filed Separate Return,Head of Household,Qualifying Surviving Spouse","docmetadata/AcceptanceCriteria/1040x/2025/AC1118.groovy","true","","","","",""
"1040x","2024-2025","AC1007","Signature Date","11","DATE","","return true;","true","","","","",""
"1099G","2024-2025","AC1008","Social Security Number","1","STRING","","return true;","true","","","","",""
"1099G","2024-2025","AC1064","Payer's Federal Identification Number","2","STRING","","return true;","true","Y","","","",""
"1099G","2024-2025","AC1013","Box 1 Amount","3","DOUBLE","","docmetadata/AcceptanceCriteria/1099G/2025/AC1013.groovy","true","","","","",""
"1099G","2024-2025","AC1014","Box 4 Amount","4","DOUBLE","","return true;","true","","","","",""
"1099G","2024-2025","AC1012","Tax Calendar Year","5","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1015","Adjusted Gross Income","1","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1084","Tax Form Type","2","ENUMERATION","1040,1040A,1040EZ,1040NR,Foreign Tax Return,U.S. Territory Tax Return","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1122","Income earned from work","3","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1016","Taxes Paid","4","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1017","Untaxed IRA Distribution and Pension total","5","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1018","Untaxed Pensions Total","6","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1019","IRA Deduction","7","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1020","Tax-Exempt Interest","8","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1021","Education Credits","9","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1123","Foreign income exempt from federal taxation","10","DOUBLE","","return true;","true","","","","",""
"ForeignTaxTranscript","2024-2025","AC1118","Filing Status","11","ENUMERATION","Single,Married-Filed Joint Return,Married-Filed Separate Return,Head of Household,Qualifying Surviving Spouse","docmetadata/AcceptanceCriteria/1040x/2025/AC1118.groovy","true","","","","",""
"Housing","2024-2025","AC1116","Housing Status","1","ENUMERATION","On Campus,Off Campus,With Parent","return true;","true","","","","",""
"IRSExtensionApproval","2024-2025","AC1012","Tax Calendar Year","1","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"IRSExtensionApproval","2024-2025","AC1007","Signature Date","2","DATE","","return true;","true","","","","",""
"IRSForm4868","2024-2025","AC1007","Signature Date","1","DATE","","return true;","true","","","","",""
"IRSForm4868","2024-2025","AC1012","Tax Calendar Year","2","ENUMERATION","2014,2015,2016,2017,2018,2019,2020,2021,2022","return true;","true","","","","",""
"NonFilingStatement","2024-2025","AC1007","Signature Date","1","DATE","","return true;","true","","","","",""
"RolloverStatement","2024-2025","AC1076","Rollover Amount","1","DOUBLE","","return true;","true","","","","",""
"RolloverStatement","2024-2025","AC1007","Signature Date","2","DATE","","return true;","true","","","","",""
"SelfEmploymentStatement","2024-2025","AC1015","Adjusted Gross Income (Line 11 - 1040)","1","DOUBLE","","docmetadata/AcceptanceCriteria/SelfEmploymentStatement/2025/AC1015.groovy","true","","","","",""
"SelfEmploymentStatement","2024-2025","AC1016","Taxes Paid (Line 22 minus Schedule 2, Line 2 - 1040)","2","DOUBLE","","return true;","true","","","","",""
